# timestamp(s) tx ty tz qx qy qz qw
1520530420.40635 0.110740 0.337364 1.201625 0.083833 0.030646 -0.782365 0.616391 
1520530420.45635 0.113769 0.385555 1.240179 0.079607 0.042478 -0.795988 0.598549 
1520530420.50635 0.114935 0.421589 1.274298 0.075955 0.051882 -0.807059 0.583262 
1520530420.55635 0.113668 0.446631 1.301957 0.071145 0.056063 -0.817623 0.568584 
1520530420.60635 0.108818 0.461810 1.321092 0.067143 0.056398 -0.824917 0.558412 
1520530420.65635 0.100150 0.467299 1.330148 0.064997 0.053297 -0.830218 0.551066 
1520530420.70635 0.087971 0.463535 1.327774 0.066375 0.047833 -0.833106 0.547028 
1520530420.75635 0.071888 0.450445 1.314133 0.071267 0.041748 -0.833433 0.546413 
1520530420.80635 0.051307 0.428600 1.290165 0.075834 0.035191 -0.832564 0.547584 
1520530420.85635 0.026281 0.397613 1.257563 0.080225 0.029630 -0.829808 0.551457 
1520530420.90635 -0.002399 0.355684 1.217935 0.083525 0.021537 -0.825444 0.557855 
1520530420.95635 -0.033834 0.301961 1.174297 0.083991 0.011180 -0.817150 0.570163 
1520530421.00635 -0.067016 0.236924 1.128796 0.085514 0.001261 -0.805965 0.585753 
1520530421.05635 -0.100802 0.160812 1.086373 0.082469 -0.006836 -0.792169 0.604666 
1520530421.10635 -0.133935 0.074416 1.049156 0.078166 -0.011622 -0.776066 0.625680 
1520530421.15635 -0.165581 -0.020352 1.020189 0.067219 -0.016340 -0.758700 0.647757 
1520530421.20635 -0.193779 -0.122730 0.998732 0.050967 -0.027153 -0.738134 0.672177 
1520530421.25635 -0.216898 -0.228624 0.986334 0.036604 -0.038305 -0.715330 0.696775 
1520530421.30635 -0.234659 -0.335751 0.984222 0.025025 -0.052348 -0.690776 0.720737 
1520530421.35635 -0.247699 -0.440009 0.992945 0.014377 -0.064275 -0.662182 0.746443 
1520530421.40635 -0.256716 -0.538520 1.013694 0.004103 -0.077962 -0.637441 0.766534 
1520530421.45635 -0.263596 -0.626868 1.045102 -0.006221 -0.085942 -0.612162 0.786023 
1520530421.50635 -0.270117 -0.703311 1.084935 -0.020976 -0.089739 -0.590148 0.802017 
1520530421.55635 -0.276783 -0.766449 1.129567 -0.039930 -0.092786 -0.568806 0.816245 
1520530421.60635 -0.284545 -0.817138 1.176370 -0.061094 -0.095210 -0.551501 0.826468 
1520530421.65635 -0.293783 -0.855466 1.222412 -0.080404 -0.094134 -0.537040 0.834423 
1520530421.70635 -0.306062 -0.882448 1.263706 -0.095833 -0.088645 -0.527482 0.839477 
1520530421.75635 -0.320440 -0.900786 1.298324 -0.109602 -0.088484 -0.519297 0.842905 
1520530421.80635 -0.337853 -0.909564 1.324927 -0.118123 -0.087791 -0.514043 0.845044 
1520530421.85635 -0.357919 -0.910668 1.341600 -0.120953 -0.088017 -0.510904 0.846523 
1520530421.90635 -0.380438 -0.903865 1.347929 -0.119449 -0.087337 -0.511972 0.846161 
1520530421.95635 -0.404777 -0.888052 1.344105 -0.113687 -0.083092 -0.516291 0.844757 
1520530422.00635 -0.430795 -0.863710 1.331950 -0.112958 -0.080969 -0.520031 0.842765 
1520530422.05635 -0.459336 -0.830962 1.312369 -0.109678 -0.074535 -0.526162 0.839982 
1520530422.10635 -0.490451 -0.788735 1.287919 -0.102776 -0.066763 -0.536132 0.835190 
1520530422.15635 -0.523338 -0.737897 1.260749 -0.093877 -0.064337 -0.544464 0.831027 
1520530422.20635 -0.557905 -0.677215 1.233096 -0.080353 -0.063006 -0.553836 0.826341 
1520530422.25635 -0.593141 -0.608678 1.206637 -0.063031 -0.063441 -0.564566 0.820529 
1520530422.30635 -0.628274 -0.532984 1.183495 -0.045708 -0.062317 -0.575964 0.813814 
1520530422.35635 -0.662349 -0.451214 1.165102 -0.030952 -0.059031 -0.591444 0.803586 
1520530422.40635 -0.693997 -0.365554 1.151738 -0.016312 -0.051915 -0.610950 0.789797 
1520530422.45635 -0.723141 -0.278352 1.143703 -0.002680 -0.039817 -0.635422 0.771133 
1520530422.50635 -0.747917 -0.190745 1.139657 0.012624 -0.029349 -0.663408 0.747575 
1520530422.55635 -0.766531 -0.105576 1.140574 0.026150 -0.021882 -0.691875 0.721212 
1520530422.60635 -0.778822 -0.025506 1.145778 0.039431 -0.017239 -0.719706 0.692944 
1520530422.65635 -0.786408 0.048320 1.154064 0.050146 -0.013019 -0.747701 0.662011 
1520530422.70635 -0.790198 0.113384 1.166033 0.056144 -0.008340 -0.772505 0.632467 
1520530422.75635 -0.791723 0.167914 1.180178 0.056942 -0.009957 -0.795783 0.602817 
1520530422.80635 -0.792811 0.211372 1.196794 0.055361 -0.014061 -0.814743 0.577003 
1520530422.85635 -0.794152 0.243014 1.215383 0.052143 -0.018545 -0.829606 0.555600 
1520530422.90635 -0.797013 0.263306 1.236164 0.042906 -0.019721 -0.838568 0.542746 
1520530422.95635 -0.801312 0.272899 1.258620 0.030572 -0.016809 -0.841679 0.538849 
1520530423.00635 -0.806598 0.273748 1.283290 0.013442 -0.004971 -0.841321 0.540346 
1520530423.05635 -0.811500 0.266843 1.309016 -0.007654 0.011830 -0.836607 0.547622 
1520530423.10635 -0.814577 0.253784 1.335761 -0.031044 0.038258 -0.829317 0.556602 
1520530423.15635 -0.813990 0.236395 1.362275 -0.059806 0.074107 -0.819487 0.565130 
1520530423.20635 -0.809797 0.215261 1.387208 -0.092828 0.115579 -0.806024 0.573018 
1520530423.25635 -0.801327 0.191793 1.409328 -0.126869 0.155714 -0.790460 0.578645 
1520530423.30635 -0.788508 0.167375 1.427585 -0.156981 0.190109 -0.773147 0.584346 
1520530423.35635 -0.772147 0.142420 1.441803 -0.187366 0.218369 -0.756850 0.586845 
1520530423.40635 -0.752564 0.117585 1.451775 -0.212458 0.242120 -0.740367 0.589997 
1520530423.45635 -0.730201 0.093305 1.456875 -0.231823 0.259632 -0.723294 0.596402 
1520530423.50635 -0.706856 0.068855 1.456372 -0.245136 0.269335 -0.707726 0.605384 
1520530423.55635 -0.683677 0.045006 1.449851 -0.250507 0.263607 -0.697114 0.617892 
1520530423.60635 -0.661545 0.021302 1.437465 -0.242444 0.243929 -0.690028 0.636853 
1520530423.65635 -0.639885 -0.002662 1.418712 -0.220904 0.209639 -0.688138 0.658573 
1520530423.70635 -0.617208 -0.027294 1.395126 -0.191011 0.167701 -0.685409 0.682353 
1520530423.75635 -0.592605 -0.051712 1.367246 -0.155665 0.122073 -0.680658 0.705388 
1520530423.80635 -0.565829 -0.075870 1.336134 -0.116284 0.077429 -0.674578 0.724864 
1520530423.85635 -0.536984 -0.098489 1.302915 -0.069916 0.032658 -0.668775 0.739449 
1520530423.90635 -0.506739 -0.119819 1.269704 -0.022690 -0.011853 -0.660070 0.750768 
1520530423.95635 -0.475190 -0.138833 1.238140 0.027798 -0.053845 -0.651681 0.756069 
1520530424.00635 -0.441308 -0.154668 1.207756 0.081671 -0.100046 -0.641868 0.755861 
1520530424.05635 -0.405942 -0.166180 1.179953 0.138408 -0.144845 -0.630324 0.750037 
1520530424.10635 -0.369732 -0.173896 1.155716 0.192279 -0.187356 -0.617601 0.739253 
1520530424.15635 -0.333873 -0.177428 1.138153 0.238309 -0.221536 -0.604933 0.726765 
1520530424.20635 -0.300515 -0.177531 1.128868 0.269151 -0.241935 -0.597378 0.715657 
1520530424.25635 -0.271037 -0.174423 1.129161 0.279473 -0.244391 -0.596315 0.711742 
1520530424.30635 -0.245817 -0.169375 1.138686 0.265400 -0.226364 -0.602824 0.717583 
1520530424.35635 -0.222074 -0.163064 1.156066 0.228637 -0.190242 -0.614633 0.730588 
1520530424.40635 -0.197912 -0.155501 1.180547 0.171678 -0.138989 -0.630179 0.744368 
1520530424.45635 -0.171703 -0.147129 1.208654 0.099887 -0.082967 -0.642244 0.755421 
1520530424.50635 -0.141623 -0.136795 1.238416 0.027323 -0.023179 -0.650996 0.758235 
1520530424.55635 -0.107336 -0.125868 1.268082 -0.042135 0.036008 -0.654116 0.754361 
1520530424.60635 -0.069576 -0.115565 1.293803 -0.099535 0.084288 -0.652505 0.746476 
1520530424.65635 -0.030628 -0.106066 1.314596 -0.138406 0.122332 -0.648091 0.738821 
1520530424.70635 0.009339 -0.098197 1.329548 -0.158337 0.144924 -0.644447 0.733903 
1520530424.75635 0.048298 -0.092593 1.338505 -0.166295 0.153164 -0.643115 0.731635 
1520530424.80635 0.083481 -0.089196 1.339703 -0.161083 0.144419 -0.646647 0.731467 
1520530424.85635 0.114449 -0.087926 1.331525 -0.134497 0.115599 -0.652811 0.736468 
1520530424.90635 0.144450 -0.087899 1.315107 -0.090026 0.069378 -0.661004 0.741725 
1520530424.95635 0.175644 -0.087956 1.294610 -0.030964 0.022292 -0.671568 0.739960 
1520530425.00635 0.210518 -0.089024 1.272325 0.026677 -0.028886 -0.681991 0.730303 
1520530425.05635 0.247990 -0.090007 1.253065 0.074565 -0.064811 -0.693862 0.713299 
1520530425.10635 0.286836 -0.092483 1.238280 0.103284 -0.085220 -0.708900 0.692482 
1520530425.15635 0.327048 -0.095434 1.229407 0.115527 -0.084371 -0.729625 0.668717 
1520530425.20635 0.367564 -0.099436 1.226595 0.109585 -0.064861 -0.753396 0.645119 
1520530425.25635 0.408285 -0.104173 1.229220 0.094042 -0.033820 -0.776761 0.621816 
1520530425.30635 0.449690 -0.108749 1.235183 0.079578 -0.003528 -0.799587 0.595244 
1520530425.35635 0.490138 -0.111772 1.242233 0.071570 0.016553 -0.822690 0.563724 
1520530425.40635 0.528638 -0.112760 1.248700 0.069367 0.024829 -0.845939 0.528165 
1520530425.45635 0.565206 -0.112563 1.254845 -0.067948 -0.022999 0.863698 -0.498878 
1520530425.50635 0.598462 -0.111698 1.262240 -0.059333 -0.016418 0.869031 -0.490913 
1520530425.55635 0.627502 -0.112016 1.269422 0.043905 0.003507 -0.857121 0.513229 
1520530425.60635 0.655295 -0.113411 1.276701 0.031586 -0.014616 -0.827113 0.560957 
1520530425.65635 0.684201 -0.118656 1.283634 0.023681 -0.035294 -0.777870 0.626986 
1520530425.70635 0.715693 -0.125275 1.290153 0.021577 -0.042855 -0.717158 0.695257 
1520530425.75635 0.750226 -0.135486 1.296662 0.016307 -0.041674 -0.650252 0.758399 
1520530425.80635 0.786684 -0.146585 1.302689 0.004051 -0.029949 -0.582748 0.812090 
1520530425.85635 0.826445 -0.159774 1.306215 -0.015750 -0.024434 -0.514237 0.857155 
1520530425.90635 0.866539 -0.171804 1.308268 -0.036791 -0.017672 -0.454480 0.889822 
1520530425.95635 0.905560 -0.181595 1.307374 -0.051777 -0.015632 -0.412937 0.909152 
1520530426.00635 0.941237 -0.188244 1.304313 -0.053433 -0.013722 -0.398683 0.915428 
1520530426.05635 0.972641 -0.192128 1.300279 -0.042429 -0.015877 -0.417451 0.907569 
1520530426.10635 1.000690 -0.192150 1.296502 -0.027659 -0.021580 -0.458234 0.888139 
1520530426.15635 1.027136 -0.189057 1.293619 -0.009676 -0.028191 -0.508195 0.860726 
1520530426.20635 1.052167 -0.183562 1.291392 0.009938 -0.036399 -0.564386 0.824648 
1520530426.25635 1.075095 -0.175218 1.290702 0.026119 -0.037284 -0.622130 0.781589 
1520530426.30635 1.097319 -0.164249 1.290137 0.034143 -0.038860 -0.677363 0.733828 
1520530426.35635 1.120447 -0.150770 1.292232 0.036219 -0.027879 -0.733926 0.677689 
1520530426.40635 1.145129 -0.136825 1.296100 0.029613 -0.011956 -0.784761 0.618975 
1520530426.45635 1.170654 -0.121713 1.300361 0.027238 0.008109 -0.828719 0.558943 
1520530426.50635 1.197595 -0.109384 1.303337 0.026693 0.019816 -0.859933 0.509323 
1520530426.55635 1.222438 -0.098933 1.305001 -0.023749 -0.023412 0.875477 -0.482108 
1520530426.60635 1.245915 -0.093719 1.306367 -0.017310 -0.017733 0.872167 -0.488581 
1520530426.65635 1.269636 -0.093904 1.306404 0.013693 0.005890 -0.852210 0.522987 
1520530426.70635 1.296624 -0.101474 1.305780 0.023056 -0.003058 -0.819010 0.573307 
1520530426.75635 1.327044 -0.117884 1.304231 0.033017 -0.009092 -0.769361 0.637896 
1520530426.80635 1.360470 -0.139821 1.300449 0.043913 -0.013448 -0.713187 0.699467 
1520530426.85635 1.393379 -0.166900 1.296490 0.041881 -0.008503 -0.656108 0.753456 
1520530426.90635 1.432269 -0.199621 1.291668 0.043318 -0.017218 -0.598938 0.799438 
1520530426.95635 1.468685 -0.236930 1.286986 0.033755 -0.019614 -0.547184 0.836102 
1520530427.00635 1.505704 -0.274281 1.282957 0.026543 -0.025586 -0.504681 0.862518 
1520530427.05635 1.544003 -0.313093 1.279275 0.023336 -0.038249 -0.460167 0.886701 
1520530427.10635 1.582648 -0.349872 1.277392 0.021336 -0.052619 -0.418711 0.906343 
1520530427.15635 1.621414 -0.383510 1.275320 0.017632 -0.063938 -0.371296 0.926143 
1520530427.20635 1.658668 -0.413233 1.272692 0.016539 -0.067354 -0.323776 0.943588 
1520530427.25635 1.694526 -0.438276 1.270695 0.018620 -0.073864 -0.277048 0.957832 
1520530427.30635 1.728087 -0.460049 1.268008 0.019488 -0.076815 -0.233284 0.969174 
1520530427.35635 1.759093 -0.478375 1.264638 0.022496 -0.079795 -0.189469 0.978380 
1520530427.40635 1.786462 -0.493189 1.260000 0.027597 -0.079704 -0.149416 0.985170 
1520530427.45635 1.808431 -0.505871 1.256096 0.031243 -0.079282 -0.117054 0.989463 
1520530427.50635 1.823496 -0.515413 1.253196 0.035856 -0.082562 -0.096511 0.991254 
1520530427.55635 1.831039 -0.523236 1.250376 0.036022 -0.080130 -0.085116 0.992490 
1520530427.60635 1.830028 -0.527445 1.248535 0.042436 -0.082491 -0.085151 0.992040 
1520530427.65635 1.819370 -0.528243 1.248011 0.041244 -0.081735 -0.094820 0.991276 
1520530427.70635 1.798489 -0.524472 1.247488 0.042710 -0.086053 -0.114501 0.988767 
1520530427.75635 1.766308 -0.516477 1.247811 0.028684 -0.084570 -0.137758 0.986432 
1520530427.80635 1.724955 -0.501071 1.248867 0.016936 -0.088191 -0.172028 0.980990 
1520530427.85635 1.674092 -0.476302 1.250627 0.007797 -0.090928 -0.212160 0.972964 
1520530427.90635 1.616352 -0.440729 1.252384 -0.007978 -0.084737 -0.257799 0.962443 
1520530427.95635 1.554405 -0.392845 1.254467 -0.023420 -0.073020 -0.309628 0.947760 
1520530428.00635 1.491144 -0.332230 1.256518 -0.036060 -0.055350 -0.373841 0.925137 
1520530428.05635 1.430339 -0.259421 1.256696 -0.041143 -0.037404 -0.447656 0.892475 
1520530428.10635 1.375244 -0.176526 1.255198 -0.046240 -0.022072 -0.522072 0.851361 
1520530428.15635 1.328734 -0.084712 1.253853 -0.048326 -0.014877 -0.594707 0.802351 
1520530428.20635 1.294553 0.013634 1.250999 -0.038634 -0.012629 -0.660659 0.749585 
1520530428.25635 1.273309 0.114835 1.249305 -0.025128 -0.006335 -0.720075 0.693412 
1520530428.30635 1.265727 0.214934 1.249310 -0.018167 0.001168 -0.773729 0.633256 
1520530428.35635 1.271344 0.310547 1.250817 -0.013917 0.009204 -0.823510 0.567056 
1520530428.40635 1.288851 0.396583 1.255919 0.013843 -0.023193 0.865767 -0.499718 
1520530428.45635 1.315806 0.471122 1.261808 0.011173 -0.036432 0.902037 -0.429973 
1520530428.50635 1.347294 0.531293 1.267894 0.011136 -0.045029 0.930578 -0.363144 
1520530428.55635 1.381161 0.579423 1.273531 0.007836 -0.051278 0.953731 -0.296151 
1520530428.60635 1.413835 0.614350 1.278611 0.006792 -0.048115 0.971303 -0.232828 
1520530428.65635 1.442814 0.637681 1.281132 0.004634 -0.037886 0.984290 -0.172382 
1520530428.70635 1.467277 0.652188 1.283066 0.011400 -0.027559 0.993807 -0.107038 
1520530428.75635 1.488328 0.658690 1.282304 0.013039 -0.020048 0.998350 -0.052212 
1520530428.80635 1.508553 0.657827 1.280098 0.014645 -0.018227 0.999717 0.004326 
1520530429.10635 1.566872 0.476373 1.254342 0.068307 0.008501 0.926379 0.370249 
1520530429.15635 1.566953 0.418128 1.252079 0.060388 0.005718 0.901064 0.429424 
1520530429.20635 1.559236 0.352980 1.247244 0.065733 0.007622 0.870144 0.488334 
1520530429.25635 1.547270 0.285313 1.245995 0.059625 0.004519 0.836060 0.545369 
1520530429.30635 1.526567 0.216943 1.245919 0.055680 0.006763 0.797578 0.600603 
1520530429.35635 1.499220 0.147441 1.247705 0.042497 0.003700 0.756911 0.652124 
1520530429.40635 1.463112 0.080613 1.251599 0.034512 0.002429 0.715383 0.697875 
1520530429.45635 1.419488 0.016642 1.256856 0.029244 0.004059 0.671216 0.740674 
1520530429.50635 1.369249 -0.044046 1.263228 0.025816 0.004079 0.624811 0.780338 
1520530429.55635 1.314125 -0.099852 1.270225 0.024593 -0.000024 0.577587 0.815959 
1520530429.60635 1.253525 -0.152433 1.275832 0.019556 -0.002519 0.529278 0.848219 
1520530429.65635 1.185470 -0.198417 1.279700 0.024869 -0.003687 0.475658 0.879271 
1520530429.70635 1.114244 -0.241179 1.285658 0.006277 -0.013131 0.424839 0.905152 
1520530429.75635 1.036757 -0.276044 1.288023 0.003691 -0.016050 0.374845 0.926941 
1520530429.80635 0.954579 -0.305845 1.288983 -0.001992 -0.017642 0.325143 0.945498 
1520530429.85635 0.866649 -0.329269 1.287015 -0.002289 -0.015008 0.269996 0.962742 
1520530429.90635 0.774715 -0.347604 1.284036 -0.004899 -0.014033 0.218131 0.975806 
1520530429.95635 0.680447 -0.359321 1.279472 -0.000673 -0.014868 0.158542 0.987240 
1520530430.00635 0.586464 -0.364687 1.276251 -0.003509 -0.021426 0.097500 0.994999 
1520530430.05635 0.491416 -0.362644 1.273192 0.000094 -0.021848 0.031219 0.999274 
1520530430.10635 0.397522 -0.354184 1.271305 0.000525 -0.021210 -0.034555 0.999178 
1520530430.15635 0.306972 -0.339113 1.269293 0.006514 -0.023226 -0.102901 0.994399 
1520530430.20635 0.219172 -0.320134 1.267485 0.003842 -0.028333 -0.168134 0.985349 
1520530430.25635 0.135705 -0.295748 1.264659 0.003311 -0.034096 -0.234638 0.971479 
1520530430.30635 0.055319 -0.266585 1.261311 -0.000424 -0.036368 -0.296857 0.954229 
1520530430.35635 -0.019700 -0.233562 1.256788 0.000871 -0.040218 -0.357974 0.932865 
1520530430.40635 -0.091827 -0.197678 1.252907 -0.002351 -0.038845 -0.410909 0.910846 
1520530430.45635 -0.159508 -0.159439 1.249349 -0.005110 -0.038567 -0.461000 0.886547 
1520530430.50635 -0.222736 -0.119486 1.247358 -0.008541 -0.038665 -0.506110 0.861559 
1520530430.55635 -0.280400 -0.078256 1.248293 -0.012165 -0.039763 -0.548925 0.834837 
1520530430.60635 -0.331122 -0.035314 1.251934 -0.014099 -0.041086 -0.589483 0.806612 
1520530430.65635 -0.376512 0.009144 1.257685 -0.017421 -0.040255 -0.630454 0.774986 
1520530430.70635 -0.416255 0.054289 1.263908 -0.024938 -0.039960 -0.668516 0.742205 
1520530430.75635 -0.449747 0.101740 1.269102 -0.030884 -0.043289 -0.704277 0.707931 
1520530430.80635 -0.477891 0.150362 1.273179 -0.036484 -0.045911 -0.737332 0.672980 
1520530430.85635 -0.500146 0.199660 1.275430 -0.039631 -0.045646 -0.769516 0.635760 
1520530430.90635 -0.516686 0.249771 1.275989 -0.043392 -0.043209 -0.800538 0.596145 
1520530430.95635 -0.527723 0.300197 1.274984 -0.047722 -0.038809 -0.829251 0.555481 
1520530431.00635 -0.533489 0.350006 1.272406 -0.051407 -0.034590 -0.854988 0.514933 
1520530431.05635 -0.533190 0.399073 1.268896 0.052519 0.030241 0.880100 -0.470904 
1520530431.10635 -0.526259 0.445597 1.265530 0.051551 0.028304 0.903442 -0.424658 
1520530431.15635 -0.513152 0.487609 1.264187 0.050683 0.026217 0.923860 -0.378452 
1520530431.20635 -0.493672 0.524109 1.264947 0.048479 0.022910 0.943325 -0.327511 
1520530431.25635 -0.469307 0.554197 1.267170 0.046543 0.014741 0.960540 -0.273825 
1520530431.30635 -0.441486 0.576241 1.269465 0.046742 0.009624 0.975009 -0.216979 
1520530431.35635 -0.410124 0.590507 1.271508 0.045714 0.008272 0.986993 -0.153904 
1520530431.40635 -0.376953 0.596466 1.273314 0.044470 0.008744 0.995298 -0.085600 
1520530431.45635 -0.342263 0.593722 1.274664 0.042224 0.009336 0.998969 -0.013821 
1520530431.50635 -0.307327 0.580997 1.275526 0.040430 0.006220 0.997355 0.060088 
1520530431.55635 -0.273689 0.557094 1.276111 0.041426 -0.001489 0.990197 0.133385 
1520530431.60635 -0.243526 0.522106 1.275160 0.043429 -0.006363 0.977287 0.207327 
1520530431.65635 -0.217528 0.476483 1.273066 0.040143 -0.009538 0.959553 0.278487 
1520530431.70635 -0.197971 0.422125 1.269805 0.043023 -0.010253 0.935748 0.349886 
1520530431.75635 -0.184584 0.361574 1.265990 0.047153 -0.012225 0.907164 0.417948 
1520530431.80635 -0.178700 0.295125 1.261991 0.052002 -0.012238 0.874779 0.481568 
1520530431.85635 -0.180073 0.225317 1.258705 0.052513 -0.011430 0.838629 0.542046 
1520530431.90635 -0.189388 0.153003 1.256403 0.049212 -0.010021 0.797779 0.600855 
1520530431.95635 -0.207390 0.079562 1.255582 0.043402 -0.010917 0.752115 0.657510 
1520530432.00635 -0.234322 0.006534 1.256049 0.039418 -0.014821 0.702273 0.710661 
1520530432.05635 -0.269602 -0.064221 1.257070 0.035334 -0.019352 0.649424 0.759358 
1520530432.10635 -0.313113 -0.132412 1.257226 0.033879 -0.020878 0.593103 0.804142 
1520530432.15635 -0.363592 -0.196371 1.256986 0.029814 -0.019618 0.534599 0.844352 
1520530432.20635 -0.419770 -0.254192 1.255782 0.028440 -0.016750 0.478101 0.877685 
1520530432.25635 -0.480327 -0.306451 1.254027 0.026726 -0.012251 0.421310 0.906440 
1520530432.30635 -0.543411 -0.351226 1.251948 0.025524 -0.005059 0.364929 0.930672 
1520530432.35635 -0.607786 -0.388374 1.250222 0.026055 -0.000248 0.308858 0.950751 
1520530432.40635 -0.671676 -0.418056 1.249465 0.027298 0.002919 0.253133 0.967042 
1520530432.45635 -0.734552 -0.440791 1.249253 0.028499 0.006000 0.196915 0.979988 
1520530432.50635 -0.794907 -0.456180 1.249410 0.029541 0.004801 0.136404 0.990201 
1520530432.55635 -0.852675 -0.465750 1.250596 0.025466 0.005179 0.072654 0.997019 
1520530432.60635 -0.906125 -0.468472 1.252194 0.021013 0.002242 0.009439 0.999732 
1520530432.65635 -0.954298 -0.464235 1.254910 0.019501 -0.004378 -0.054928 0.998290 
1520530432.70635 -0.995734 -0.453806 1.258232 0.019545 -0.010652 -0.116370 0.992956 
1520530432.75635 -1.031570 -0.438818 1.261952 0.016020 -0.013811 -0.178777 0.983662 
1520530432.80635 -1.060299 -0.418750 1.265891 0.008454 -0.014372 -0.240675 0.970463 
1520530432.85635 -1.081792 -0.393419 1.269871 -0.001715 -0.013783 -0.303414 0.952758 
1520530432.90635 -1.094717 -0.363272 1.273298 -0.009986 -0.016391 -0.365559 0.930590 
1520530432.95635 -1.100191 -0.328144 1.276455 -0.016012 -0.017808 -0.427000 0.903934 
1520530433.00635 -1.096747 -0.289150 1.278566 -0.017230 -0.022339 -0.484984 0.874068 
1520530433.05635 -1.085425 -0.248085 1.280440 -0.022108 -0.029042 -0.536441 0.843148 
1520530433.10635 -1.067825 -0.206292 1.281333 -0.029697 -0.035191 -0.583695 0.810666 
1520530433.15635 -1.044133 -0.163774 1.281556 -0.032167 -0.036161 -0.625866 0.778427 
1520530433.20635 -1.015096 -0.121001 1.280815 -0.029840 -0.033806 -0.664140 0.746247 
1520530433.25635 -0.980951 -0.077727 1.279806 -0.028512 -0.030500 -0.700222 0.712703 
1520530433.30635 -0.941087 -0.036408 1.278840 -0.032328 -0.029564 -0.732355 0.679512 
1520530433.35635 -0.895562 0.002858 1.278361 -0.036789 -0.028567 -0.760448 0.647727 
1520530433.40635 -0.845658 0.038620 1.277948 -0.039707 -0.027291 -0.786402 0.615833 
1520530433.45635 -0.790739 0.073136 1.277517 -0.038473 -0.022461 -0.811357 0.582852 
1520530433.50635 -0.731094 0.105210 1.275993 -0.037579 -0.018269 -0.833308 0.551227 
1520530433.55635 -0.666563 0.135298 1.273289 -0.034921 -0.012388 -0.853007 0.520583 
1520530433.60635 -0.597632 0.163574 1.269042 0.029527 0.008381 0.872186 -0.488210 
1520530433.65635 -0.524899 0.188732 1.264164 0.024172 0.010571 0.890598 -0.454025 
1520530433.70635 -0.448529 0.209541 1.260382 0.017246 0.016796 0.908516 -0.417155 
1520530433.75635 -0.370171 0.225593 1.258339 0.011676 0.025008 0.924527 -0.380116 
1520530433.80635 -0.291251 0.235651 1.257001 0.008661 0.033644 0.939188 -0.341643 
1520530433.85635 -0.212223 0.240184 1.256554 0.009755 0.037062 0.953405 -0.299248 
1520530433.90635 -0.133094 0.238788 1.256235 0.013598 0.034241 0.966347 -0.254589 
1520530433.95635 -0.053458 0.231097 1.254520 0.018543 0.030260 0.977963 -0.205741 
1520530434.00635 0.026947 0.218098 1.251783 0.021882 0.025852 0.987490 -0.154001 
1520530434.05635 0.108202 0.199122 1.247826 0.023792 0.024166 0.994327 -0.100814 
1520530434.10635 0.190282 0.174011 1.243664 0.027940 0.024358 0.998152 -0.048146 
1520530434.15635 0.273198 0.143127 1.240144 0.032539 0.029195 0.999029 0.005468 
1520530434.20635 0.356430 0.107170 1.237972 0.036100 0.036154 0.996796 0.061548 
1520530434.25635 0.440179 0.067230 1.236878 0.039883 0.041636 0.991198 0.119172 
1520530434.30635 0.523490 0.023051 1.236332 0.043199 0.044458 0.982119 0.177760 
1520530434.35635 0.606619 -0.025961 1.235758 0.043450 0.045716 0.968656 0.240266 
1520530434.40635 0.687373 -0.080157 1.234750 0.045373 0.043570 0.950528 0.304204 
1520530434.45635 0.765373 -0.138333 1.232612 0.048364 0.038567 0.928076 0.367218 
1520530434.50635 0.840605 -0.200315 1.229326 0.049756 0.031936 0.900401 0.431024 
1520530434.55635 0.911089 -0.264139 1.225014 0.049286 0.025565 0.869821 0.490233 
1520530434.60635 0.974379 -0.329705 1.221055 0.047253 0.025403 0.835617 0.546686 
1520530434.65635 1.029882 -0.396833 1.218759 0.048798 0.024538 0.799182 0.598602 
1520530434.70635 1.075712 -0.463957 1.219099 0.051252 0.020290 0.760188 0.647361 
1520530434.75635 1.110477 -0.529761 1.220781 0.048496 0.013786 0.713636 0.698700 
1520530434.80635 1.134869 -0.591364 1.224154 0.042403 0.005514 0.660409 0.749687 
1520530434.85635 1.148292 -0.647800 1.227691 0.037743 0.000501 0.605065 0.795281 
1520530434.90635 1.153506 -0.698094 1.232252 0.032241 -0.001336 0.548393 0.835598 
1520530434.95635 1.149830 -0.739994 1.236148 0.037368 -0.002965 0.485501 0.873432 
1520530435.00635 1.140791 -0.773266 1.239154 0.036678 -0.010839 0.419334 0.907026 
1520530435.05635 1.126541 -0.797998 1.241263 0.033711 -0.020047 0.353763 0.934512 
1520530435.10635 1.106568 -0.811489 1.241424 0.032837 -0.029310 0.281222 0.958633 
1520530435.15635 1.082944 -0.814111 1.242417 0.028328 -0.036955 0.209706 0.976655 
1520530435.20635 1.055754 -0.805576 1.242515 0.026840 -0.042968 0.137652 0.989184 
1520530435.25635 1.027739 -0.785380 1.242567 0.028503 -0.047638 0.064194 0.996392 
1520530435.30635 0.999476 -0.754568 1.242910 0.029840 -0.054098 -0.006423 0.998069 
1520530435.35635 0.971400 -0.715671 1.242861 0.025492 -0.062857 -0.074047 0.994945 
1520530435.40635 0.943756 -0.669813 1.242609 0.018232 -0.066706 -0.136854 0.988174 
1520530435.45635 0.916857 -0.616223 1.239844 0.015460 -0.067380 -0.200480 0.977256 
